материальный	<div style="font-size:1.5em; margin-bottom: 0.5em;">материальный</div>, -ая, -ое, -ые <b><span style="color:#569cd6;font-weight:bold;">ខាង</span><span style="color:#4ec9b0;font-weight:bold;">សំភារៈ</span></b>; <b>материальное положение</b> <b><span style="color:#c586c0;font-weight:bold;">ស្ថានភាព</span><span style="color:#dcdcaa;font-weight:bold;">ខាង</span><span style="color:#ce9178;font-weight:bold;">សំភារៈ</span></b>; <b>повышать материальный уровень народа</b> <b><span style="color:#569cd6;font-weight:bold;">លំអ</span><span style="color:#4ec9b0;font-weight:bold;">ជីវភាព</span><span style="color:#c586c0;font-weight:bold;">ខាង</span><span style="color:#dcdcaa;font-weight:bold;">សំភារៈ</span><span style="color:#ce9178;font-weight:bold;">របស់</span><span style="color:#569cd6;font-weight:bold;">ប្រជាជន</span></b>
материя	<div style="font-size:1.5em; margin-bottom: 0.5em;">материя</div>, -и <i>ж</i> 1. <i>(мн. нет)</i> <i>физ., филос.</i> <b><span style="color:#569cd6;font-weight:bold;">រូបធាតុ</span>, <span style="color:#4ec9b0;font-weight:bold;">ចក្រវាឡ</span></b>; <b>строение материи</b> <b><span style="color:#c586c0;font-weight:bold;">ទម្រង់</span><span style="color:#dcdcaa;font-weight:bold;">នៃ</span><span style="color:#ce9178;font-weight:bold;">រូបធាតុ</span></b> 2. <b><span style="color:#569cd6;font-weight:bold;">សំលៀក</span>, <span style="color:#4ec9b0;font-weight:bold;">ក្រណាត់</span></b>; <b>шёлковая материя</b> <b><span style="color:#c586c0;font-weight:bold;">សំលៀក</span><span style="color:#dcdcaa;font-weight:bold;">សូត្រ</span></b>
мать	<div style="font-size:1.5em; margin-bottom: 0.5em;">мать</div>, матери, <i>твор.</i> матерью, <i>предл. о</i> матери <i>ж (мн. ма тери, матерей)</i> <b><span style="color:#569cd6;font-weight:bold;">ម្ដាយ</span>, <span style="color:#4ec9b0;font-weight:bold;">មាតា</span></b>; <b>родная мать</b> <b><span style="color:#c586c0;font-weight:bold;">ម្ដាយបង្កើត</span></b>; <b>я написал письмо матери</b> <b><span style="color:#dcdcaa;font-weight:bold;">ខ្ញុំ</span> <span style="color:#ce9178;font-weight:bold;">បាន</span> <span style="color:#569cd6;font-weight:bold;">សរសេរ</span><span style="color:#4ec9b0;font-weight:bold;">សំបុត្រ</span><span style="color:#c586c0;font-weight:bold;">ផ្ញើ</span><span style="color:#dcdcaa;font-weight:bold;">ទៅ</span><span style="color:#ce9178;font-weight:bold;">ម្តាយ</span><span style="color:#569cd6;font-weight:bold;">ខ្ញុំ</span></b>
махать	<div style="font-size:1.5em; margin-bottom: 0.5em;">махать</div>, машу, маш|ешь, -ут <i>несов.</i>; <b>махн|уть</b>, -у, -ёшь,-ут <i>сов.</i> <b><span style="color:#569cd6;font-weight:bold;">បក់</span></b>; <b>махать рукой</b> <b><span style="color:#4ec9b0;font-weight:bold;">បក់ដៃ</span></b>; <b>махнуть на прощание платком</b> <b><span style="color:#c586c0;font-weight:bold;">បក់</span><span style="color:#dcdcaa;font-weight:bold;">កន្សែង</span><span style="color:#ce9178;font-weight:bold;">លា</span> <span style="color:#569cd6;font-weight:bold;">ចេញទៅ</span></b>; <b>птица машет крыльями <span style="color:#4ec9b0;font-weight:bold;">សត្វ</span><span style="color:#c586c0;font-weight:bold;">បក្សា</span><span style="color:#dcdcaa;font-weight:bold;">បក់</span><span style="color:#ce9178;font-weight:bold;">ស្លាប</span><span style="color:#569cd6;font-weight:bold;">ហើរ</span></b> <b>махнуть</b> <i>см.</i> <b>махать</b>
машина	<div style="font-size:1.5em; margin-bottom: 0.5em;">машина</div>, -ы <i>ж</i> 1. <b><span style="color:#569cd6;font-weight:bold;">ម៉ាស៊ីន</span>, <span style="color:#4ec9b0;font-weight:bold;">គ្រឿងយន្ត</span></b>; <b>швейная машина <span style="color:#c586c0;font-weight:bold;">ម៉ាស៊ីនដេរ</span></b>; <b>сельскохозяйственные машины</b> <b><span style="color:#dcdcaa;font-weight:bold;">គ្រឿងយន្ត</span><span style="color:#ce9178;font-weight:bold;">កសិកម្ម</span></b> 2. <b><span style="color:#569cd6;font-weight:bold;">រថយន្ត</span>, <span style="color:#4ec9b0;font-weight:bold;">ឡាន</span></b>; <b>грузовая машина</b> <b><span style="color:#c586c0;font-weight:bold;">ឡាន</span><span style="color:#dcdcaa;font-weight:bold;">ដឹកទំនិញ</span>, <span style="color:#ce9178;font-weight:bold;">រថយន្ត</span><span style="color:#569cd6;font-weight:bold;">កាំម្ញ៉ុង</span></b>; <b>легковая машина</b> <b><span style="color:#4ec9b0;font-weight:bold;">រថយន្ត</span><span style="color:#c586c0;font-weight:bold;">តូច</span>, <span style="color:#dcdcaa;font-weight:bold;">ឡាន</span><span style="color:#ce9178;font-weight:bold;">តូច</span></b>
мебель	<div style="font-size:1.5em; margin-bottom: 0.5em;">мебель</div>, -и <i>ж (мн. нет)</i> <b><span style="color:#569cd6;font-weight:bold;">គ្រឿងតុទូ</span>, <span style="color:#4ec9b0;font-weight:bold;">តុទូ</span></b>; <b>мягкая мебель <span style="color:#c586c0;font-weight:bold;">ដី</span><span style="color:#dcdcaa;font-weight:bold;">វ៉ង់</span><span style="color:#ce9178;font-weight:bold;">និង</span><span style="color:#569cd6;font-weight:bold;">កៅអី</span><span style="color:#4ec9b0;font-weight:bold;">មាន</span><span style="color:#c586c0;font-weight:bold;">ទ្រនាប់</span><span style="color:#dcdcaa;font-weight:bold;">ពូក</span></b>
медаль	<div style="font-size:1.5em; margin-bottom: 0.5em;">медаль</div>, -и <i>ж</i> <b><span style="color:#569cd6;font-weight:bold;">មេដាយ</span></b>; <b>медаль «Золотая Звезда»</b> <b><span style="color:#4ec9b0;font-weight:bold;">គ្រឿងឥស្សរិយយស</span><span style="color:#c586c0;font-weight:bold;">ផ្កាយ</span><span style="color:#dcdcaa;font-weight:bold;">មាស</span></b>; <b>наградить медалью</b> <b><span style="color:#ce9178;font-weight:bold;">បំពាក់</span><span style="color:#569cd6;font-weight:bold;">មេដាយ</span></b>
медицина	<div style="font-size:1.5em; margin-bottom: 0.5em;">медицина</div>, -ы <i>ж (мн. нет)</i> <b><span style="color:#569cd6;font-weight:bold;">វេជ្ជ</span><span style="color:#4ec9b0;font-weight:bold;">វិទ្យា</span>, <span style="color:#c586c0;font-weight:bold;">វិជ្ជាពេទ្យ</span></b>; <b>дости жения современной медицины</b> <b><span style="color:#dcdcaa;font-weight:bold;">លទ្ធផល</span><span style="color:#ce9178;font-weight:bold;">នៃ</span><span style="color:#569cd6;font-weight:bold;">ការសិក្សា</span><span style="color:#4ec9b0;font-weight:bold;">លើ</span><span style="color:#c586c0;font-weight:bold;">វិជ្ជា</span><span style="color:#dcdcaa;font-weight:bold;">ទំនើប</span>, <span style="color:#ce9178;font-weight:bold;">សមិទ្ធិ</span><span style="color:#569cd6;font-weight:bold;">នានា</span><span style="color:#4ec9b0;font-weight:bold;">នៃ</span><span style="color:#c586c0;font-weight:bold;">វិជ្ជាពេទ្យ</span></b>
медицинский	<div style="font-size:1.5em; margin-bottom: 0.5em;">медицинский</div>, -ая, -ое, -ие <b><span style="color:#569cd6;font-weight:bold;">វេជ្ជ</span><span style="color:#4ec9b0;font-weight:bold;">វិទ្យា</span>, <span style="color:#c586c0;font-weight:bold;">ពេទ្យ</span></b>; <b>медицинский институт</b> <b><span style="color:#dcdcaa;font-weight:bold;">វិទ្យាស្ថាន</span><span style="color:#ce9178;font-weight:bold;">វេជ្ជ</span><span style="color:#569cd6;font-weight:bold;">វិទ្យា</span></b>; <b>оказать медицинскую помощь <span style="color:#4ec9b0;font-weight:bold;">ផ្តល់</span><span style="color:#c586c0;font-weight:bold;">ជំនួយ</span><span style="color:#dcdcaa;font-weight:bold;">ពេទ្យ</span><span style="color:#ce9178;font-weight:bold;">ដល់</span><span style="color:#569cd6;font-weight:bold;">អ្នក</span><span style="color:#4ec9b0;font-weight:bold;">ជម្ងឺ</span></b>
медленно	<div style="font-size:1.5em; margin-bottom: 0.5em;">медленно</div><i>нареч.</i> <b><span style="color:#569cd6;font-weight:bold;">យឺត</span>, <span style="color:#4ec9b0;font-weight:bold;">យឺត</span> <span style="color:#c586c0;font-weight:bold;">ៗ</span></b>; <b>медленно идти</b> <b><span style="color:#dcdcaa;font-weight:bold;">ដើរ</span><span style="color:#ce9178;font-weight:bold;">យឺត</span></b>; <b>говорите медленнее</b> <b><span style="color:#569cd6;font-weight:bold;">សូម</span><span style="color:#4ec9b0;font-weight:bold;">និយាយ</span><span style="color:#c586c0;font-weight:bold;">អោយ</span><span style="color:#dcdcaa;font-weight:bold;">យឺត</span></b>; <b>время тянется медленно</b> <b><span style="color:#ce9178;font-weight:bold;">ពេលវេលា</span><span style="color:#569cd6;font-weight:bold;">ទៅមុខ</span><span style="color:#4ec9b0;font-weight:bold;">យ៉ាង</span><span style="color:#c586c0;font-weight:bold;">យឺត</span></b>
между	<div style="font-size:1.5em; margin-bottom: 0.5em;">между</div><i>предлог с твор.</i> 1. <i>(в промежутке)</i> <b><span style="color:#569cd6;font-weight:bold;">ចន្លោះ</span>, <span style="color:#4ec9b0;font-weight:bold;">រវាង</span></b>; <b>между окном и дверью</b> <b><span style="color:#c586c0;font-weight:bold;">ចន្លោះ</span><span style="color:#dcdcaa;font-weight:bold;">បង្អួច</span><span style="color:#ce9178;font-weight:bold;">និង</span><span style="color:#569cd6;font-weight:bold;">ទ្វារ</span></b>; <b>между двумя уроками</b> <b><span style="color:#4ec9b0;font-weight:bold;">រវាង</span><span style="color:#c586c0;font-weight:bold;">មេរៀន</span><span style="color:#dcdcaa;font-weight:bold;">ពីរ</span></b>; <b>между двумя и тремя часами</b> <b><span style="color:#ce9178;font-weight:bold;">រវាង</span><span style="color:#569cd6;font-weight:bold;">ម៉ោង</span><span style="color:#4ec9b0;font-weight:bold;">ពីរ</span><span style="color:#c586c0;font-weight:bold;">និង</span><span style="color:#dcdcaa;font-weight:bold;">ម៉ោង</span><span style="color:#ce9178;font-weight:bold;">បី</span></b> 2. <i>(среди)</i> <b><span style="color:#569cd6;font-weight:bold;">រវាង</span></b>; <b>дружба между народами</b> <b><span style="color:#4ec9b0;font-weight:bold;">មិត្តភាព</span><span style="color:#c586c0;font-weight:bold;">រវាង</span><span style="color:#dcdcaa;font-weight:bold;">ប្រជាជន</span></b>; <b>договориться между собой</b> <b><span style="color:#ce9178;font-weight:bold;">និយាយ</span><span style="color:#569cd6;font-weight:bold;">ព្រមព្រៀងគ្នា</span></b> ◇ <b>между прочим</b> <b><span style="color:#4ec9b0;font-weight:bold;">ក៏ប៉ុន្តែ</span></b>; <b>между тем</b> <b><span style="color:#c586c0;font-weight:bold;">តែ</span>, <span style="color:#dcdcaa;font-weight:bold;">ប៉ុន្តែ</span></b>
международный	<div style="font-size:1.5em; margin-bottom: 0.5em;">международный</div>, -ая, -ое, -ые <b><span style="color:#569cd6;font-weight:bold;">អន្តរជាតិ</span></b>; <b>международная организация</b> <b><span style="color:#4ec9b0;font-weight:bold;">អង្គការ</span><span style="color:#c586c0;font-weight:bold;">អន្តរជាតិ</span></b>; <b>международное положение</b> <b><span style="color:#dcdcaa;font-weight:bold;">ស្ថានភាព</span><span style="color:#ce9178;font-weight:bold;">អន្តរជាតិ</span></b>; <b>международные отношения</b> <b><span style="color:#569cd6;font-weight:bold;">ទំនាក់ទំនងអន្តរជាតិ</span></b>
мелкий	<div style="font-size:1.5em; margin-bottom: 0.5em;">мелкий</div>, -ая, -ое, -ие; мелок, мелка, мелко, -и <i>(сравн. ст. мельче)</i> 1. <b><span style="color:#569cd6;font-weight:bold;">ល្អិត</span>, <span style="color:#4ec9b0;font-weight:bold;">តូច</span>, <span style="color:#c586c0;font-weight:bold;">រោយ</span></b>; <b>мелкий дождь</b> <b><span style="color:#dcdcaa;font-weight:bold;">ភ្លៀង</span><span style="color:#ce9178;font-weight:bold;">គ្រាប់ល្អិត</span>, <span style="color:#569cd6;font-weight:bold;">ភ្លៀង</span><span style="color:#4ec9b0;font-weight:bold;">រិច</span> <span style="color:#c586c0;font-weight:bold;">ៗ</span></b>; <b>мелкая рыба</b> <b><span style="color:#dcdcaa;font-weight:bold;">ត្រី</span><span style="color:#ce9178;font-weight:bold;">តូច</span>, <span style="color:#569cd6;font-weight:bold;">ត្រី</span><span style="color:#4ec9b0;font-weight:bold;">ល្អិត</span></b> 2. <b><span style="color:#c586c0;font-weight:bold;">រាក់</span></b>; <b>мелкое озеро</b> <b><span style="color:#dcdcaa;font-weight:bold;">បឹង</span><span style="color:#ce9178;font-weight:bold;">រាក់</span></b>
